accuracy: 97.91666666666666 error: 0.015343241772922527 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.001)}
accuracy: 93.51851851851852 error: 0.0028492241219524976 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.002)}
accuracy: 92.12962962962963 error: 0.024058606447345834 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.003)}
accuracy: 92.12962962962963 error: 0.02479352457590955 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.004)}
accuracy: 94.44444444444444 error: 0.004159947106243868 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.005)}
accuracy: 92.12962962962963 error: 0.0221651323198405 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.006)}
accuracy: 93.05555555555556 error: 0.024809202219416154 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.007)}
accuracy: 97.91666666666666 error: 0.01531342426458208 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.008)}
accuracy: 93.05555555555556 error: 0.02469085397193937 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.001)}
accuracy: 93.05555555555556 error: 0.024700492546110866 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.002)}
accuracy: 93.05555555555556 error: 0.024697757971464746 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.003)}
accuracy: 93.05555555555556 error: 0.02472011129230357 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.004)}
accuracy: 93.05555555555556 error: 0.024703713007306085 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.005)}
accuracy: 95.13888888888889 error: 0.008970114659267378 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.006)}
accuracy: 92.36111111111111 error: 0.02325676013055552 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.007)}
accuracy: 95.13888888888889 error: 0.008822475712832543 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8000000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.008)}
accuracy: 95.13888888888889 error: 0.01126356816760022 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.001)}
accuracy: 92.82407407407408 error: 0.02569852319300758 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.002)}
accuracy: 95.37037037037037 error: 0.011371482764421416 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.003)}
accuracy: 92.5925925925926 error: 0.02417609273608924 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.022086118691236563 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.005)}
accuracy: 93.51851851851852 error: 0.02324653684837753 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.006)}
accuracy: 97.91666666666666 error: 0.016857327277157583 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.007)}
accuracy: 95.83333333333334 error: 0.01440052806946255 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.5), 'lambda': np.float64(0.008)}
accuracy: 92.5925925925926 error: 0.024483427605916933 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.001)}
accuracy: 93.28703703703704 error: 0.02545472819722179 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.002)}
accuracy: 97.91666666666666 error: 0.016731238307286036 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.003)}
accuracy: 92.5925925925926 error: 0.024523313242952677 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.004)}
accuracy: 93.05555555555556 error: 0.025493142990228004 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.005)}
accuracy: 95.13888888888889 error: 0.009775818793591542 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.006)}
accuracy: 97.91666666666666 error: 0.01691068538204143 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.007)}
accuracy: 93.51851851851852 error: 0.022202797882455338 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.55), 'lambda': np.float64(0.008)}
accuracy: 93.28703703703704 error: 0.025340071940189387 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.001)}
accuracy: 93.05555555555556 error: 0.025308931816888505 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.002)}
accuracy: 93.05555555555556 error: 0.025355913362242244 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.003)}
accuracy: 95.37037037037037 error: 0.008323018925269836 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.004)}
accuracy: 92.82407407407408 error: 0.02537741147479065 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.005)}
accuracy: 92.36111111111111 error: 0.024378046257691858 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.006)}
accuracy: 92.36111111111111 error: 0.02442838774551481 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.007)}
accuracy: 93.28703703703704 error: 0.021819028429760842 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.008)}
accuracy: 97.68518518518519 error: 0.017388547161891244 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.001)}
accuracy: 92.36111111111111 error: 0.023865628850872112 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.002)}
accuracy: 92.5925925925926 error: 0.023366761681386725 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.003)}
accuracy: 93.28703703703704 error: 0.021753323013518434 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.021768469453751712 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.005)}
accuracy: 93.75 error: 0.02187907197155922 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.006)}
accuracy: 93.28703703703704 error: 0.025263150857439697 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.007)}
accuracy: 93.05555555555556 error: 0.02527522926396189 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.6500000000000001), 'lambda': np.float64(0.008)}
accuracy: 93.05555555555556 error: 0.024318595116856787 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.001)}
accuracy: 92.82407407407408 error: 0.025249566351360657 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.002)}
accuracy: 93.05555555555556 error: 0.024911848239302755 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.003)}
accuracy: 93.05555555555556 error: 0.025256322736716 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.025184894464108352 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.005)}
accuracy: 94.9074074074074 error: 0.007356249062447358 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.006)}
accuracy: 92.5925925925926 error: 0.024694533746203378 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.007)}
accuracy: 92.5925925925926 error: 0.024252810789015866 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7000000000000002), 'lambda': np.float64(0.008)}
accuracy: 93.28703703703704 error: 0.023347850526500298 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.001)}
accuracy: 97.91666666666666 error: 0.01597000808547696 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.002)}
accuracy: 93.75 error: 0.019348352393412895 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.003)}
accuracy: 93.28703703703704 error: 0.024160767838002646 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.004)}
accuracy: 97.91666666666666 error: 0.015980964494498474 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.005)}
accuracy: 93.28703703703704 error: 0.021477598709472814 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.006)}
accuracy: 97.91666666666666 error: 0.01598051805840538 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.007)}
accuracy: 93.05555555555556 error: 0.02275757186177006 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.7500000000000002), 'lambda': np.float64(0.008)}
accuracy: 92.82407407407408 error: 0.025027162230289064 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.001)}
accuracy: 92.36111111111111 error: 0.02365250533160484 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.002)}
accuracy: 93.05555555555556 error: 0.024985872916054235 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.003)}
accuracy: 97.91666666666666 error: 0.015817328002971608 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.021317702274292527 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.005)}
accuracy: 92.5925925925926 error: 0.022895877861929488 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.006)}
accuracy: 92.82407407407408 error: 0.024977799976234217 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.007)}
accuracy: 95.13888888888889 error: 0.0061158120678311894 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8000000000000003), 'lambda': np.float64(0.008)}
accuracy: 92.82407407407408 error: 0.024873900146657114 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.001)}
accuracy: 94.21296296296296 error: 0.004392630509618197 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.002)}
accuracy: 94.21296296296296 error: 0.004788375813608122 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.003)}
accuracy: 93.05555555555556 error: 0.024894258129057937 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.004)}
accuracy: 92.36111111111111 error: 0.02435557830385284 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.005)}
accuracy: 92.5925925925926 error: 0.023378193174573354 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.006)}
accuracy: 95.13888888888889 error: 0.005812906223468875 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.007)}
accuracy: 93.05555555555556 error: 0.024884681551011256 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.8500000000000003), 'lambda': np.float64(0.008)}
accuracy: 93.05555555555556 error: 0.0026202008626859817 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.001)}
accuracy: 93.51851851851852 error: 0.02478697019818375 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.002)}
accuracy: 93.51851851851852 error: 0.023939253845749214 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.003)}
accuracy: 93.05555555555556 error: 0.024781818467298784 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.004)}
accuracy: 92.12962962962963 error: 0.022343161459741148 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.005)}
accuracy: 91.20370370370371 error: 0.02222096788327336 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.006)}
accuracy: 92.82407407407408 error: 0.023409072132645065 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.007)}
accuracy: 93.05555555555556 error: 0.024781267129160737 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9000000000000004), 'lambda': np.float64(0.008)}
accuracy: 92.5925925925926 error: 0.001301659424748213 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.001)}
accuracy: 94.9074074074074 error: 0.032746614459175725 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.002)}
accuracy: 93.05555555555556 error: 0.024721015422942895 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.003)}
accuracy: 95.13888888888889 error: 0.0327948447992244 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.004)}
accuracy: 95.13888888888889 error: 0.008848177595822048 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.005)}
accuracy: 93.05555555555556 error: 0.02470037071416692 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.006)}
accuracy: 93.05555555555556 error: 0.02469437627580512 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.007)}
accuracy: 94.9074074074074 error: 0.008657031168406791 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.8500000000000003), 'alpha': np.float64(0.9500000000000004), 'lambda': np.float64(0.008)}
accuracy: 92.82407407407408 error: 0.02550462940331495 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.001)}
accuracy: 97.91666666666666 error: 0.01688698235786111 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.002)}
accuracy: 95.37037037037037 error: 0.011222149261953794 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.003)}
accuracy: 96.06481481481481 error: 0.01335127627727053 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.025270498546374694 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.005)}
accuracy: 93.05555555555556 error: 0.024743445326808507 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.006)}
accuracy: 97.91666666666666 error: 0.0170067212687379 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.007)}
accuracy: 97.91666666666666 error: 0.016949964852416288 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.5), 'lambda': np.float64(0.008)}
accuracy: 95.60185185185185 error: 0.012165385578145765 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.001)}
accuracy: 92.5925925925926 error: 0.02560495693409683 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.002)}
accuracy: 91.43518518518519 error: 0.02354835794272003 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.003)}
accuracy: 93.28703703703704 error: 0.020306028925666138 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.004)}
accuracy: 93.28703703703704 error: 0.021892365597514354 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.005)}
accuracy: 93.05555555555556 error: 0.025374668131710777 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.006)}
accuracy: 93.28703703703704 error: 0.022470543706591673 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.007)}
accuracy: 93.28703703703704 error: 0.03291931507699955 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.55), 'lambda': np.float64(0.008)}
accuracy: 95.37037037037037 error: 0.009638160818026634 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.001)}
accuracy: 93.05555555555556 error: 0.02530567815125685 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.002)}
accuracy: 93.75 error: 0.01984619869227858 epoch: 8000 parameters: {'hidden_layers': np.int64(1), 'n_units': np.int64(2), 'eta': np.float64(0.9000000000000004), 'alpha': np.float64(0.6000000000000001), 'lambda': np.float64(0.003)}
